Date,Time,VM4T_E_Irrad.Global_Avg,VM4T_E_Irrad.Difusa_Avg,VM4T_E_T.Amb_Avg,VM4T_E_Hum.Rel_Avg,VM4T_E_P.Rocio_Avg,VM4T_E_Vel.viento_Avg,VM4T_E_Dir.viento_Avg,VM4T_E_P.atm_Avg,VM4T_E_Precip_Avg,VM4T_E_Precip.int_Avg,VM4T_IO_Irrad.RT1_Avg,VM4T_IO_Temp.RT1_Avg
31.10.2022,11:39:00,219.479,171.515,20.828,64.187,13.800,1.123,0.190,1004.200,0.000,0.000,---,---
31.10.2022,11:40:00,223.387,164.490,20.928,63.758,13.772,1.185,0.190,1004.230,0.000,0.000,---,---
31.10.2022,11:41:00,214.004,158.006,21.000,63.287,13.700,1.203,0.192,1004.301,0.000,0.000,---,---
31.10.2022,11:42:00,319.693,174.815,21.028,62.858,13.700,1.313,0.195,1004.301,0.000,0.000,---,---
31.10.2022,11:43:00,221.854,181.123,21.128,62.358,13.672,1.423,0.193,1004.301,0.000,0.000,---,---
31.10.2022,11:44:00,352.431,186.063,21.228,61.915,13.600,1.468,0.192,1004.301,0.000,0.000,---,---
31.10.2022,11:45:00,452.651,190.471,21.328,61.615,13.600,1.400,0.193,1004.301,0.000,0.000,---,---
31.10.2022,11:46:00,419.793,194.878,21.400,61.315,13.600,1.400,0.192,1004.301,0.000,0.000,---,---
31.10.2022,11:47:00,303.364,189.126,21.400,61.072,13.600,1.460,0.190,1004.301,0.000,0.000,---,---
31.10.2022,11:48:00,198.995,181.799,21.428,60.943,13.600,1.568,0.189,1004.301,0.000,0.000,---,---
31.10.2022,11:49:00,192.147,179.657,21.500,60.772,13.600,1.600,0.189,1004.301,0.000,0.000,---,---
31.10.2022,11:50:00,181.598,171.187,21.500,60.700,13.600,1.687,0.189,1004.301,0.000,0.000,---,---
31.10.2022,11:51:00,174.398,163.492,21.500,60.672,13.600,1.695,0.189,1004.301,0.000,0.000,---,---
31.10.2022,11:52:00,197.654,171.443,21.528,60.600,13.600,1.585,0.189,1004.301,0.000,0.000,---,---
31.10.2022,11:53:00,206.759,182.199,21.600,60.572,13.600,1.477,0.191,1004.301,0.000,0.000,---,---
31.10.2022,11:54:00,514.390,189.713,21.600,60.500,13.600,1.433,0.190,1004.330,0.000,0.000,---,---
31.10.2022,11:55:00,213.859,176.672,21.600,60.472,13.600,1.542,0.191,1004.399,0.000,0.000,---,---
31.10.2022,11:56:00,267.914,175.848,21.600,60.400,13.600,1.548,0.192,1004.399,0.000,0.000,---,---
31.10.2022,11:57:00,221.538,180.301,21.600,60.400,13.600,1.440,0.195,1004.399,0.000,0.000,---,---
31.10.2022,11:58:00,218.790,188.134,21.628,60.400,13.628,1.400,0.196,1004.399,0.000,0.000,---,---
31.10.2022,11:59:00,238.593,199.045,21.700,60.428,13.700,1.400,0.197,1004.399,0.000,0.000,---,---
31.10.2022,12:00:00,244.865,206.190,21.700,60.500,13.700,1.312,0.197,1004.399,0.000,0.000,---,---
31.10.2022,12:01:00,466.768,201.706,21.700,60.528,13.728,1.307,0.198,1004.430,0.000,0.000,---,---
31.10.2022,12:02:00,394.903,194.762,21.700,60.600,13.800,1.400,0.198,1004.500,0.000,0.000,---,---
31.10.2022,12:03:00,367.087,198.109,21.728,60.600,13.800,1.375,0.199,1004.500,0.000,0.000,---,---
31.10.2022,12:04:00,406.847,202.581,21.800,60.600,13.828,1.300,0.199,1004.500,0.000,0.000,---,---
31.10.2022,12:05:00,269.154,195.887,21.800,60.600,13.900,1.257,0.199,1004.500,0.000,0.000,---,---
31.10.2022,12:06:00,229.508,180.490,21.828,60.572,13.900,1.200,0.199,1004.500,0.000,0.000,---,---
31.10.2022,12:07:00,191.605,171.021,21.900,60.472,13.900,1.138,0.198,1004.500,0.000,0.000,---,---
31.10.2022,12:08:00,211.366,168.171,21.928,60.372,13.900,1.100,0.197,1004.500,0.000,0.000,---,---
31.10.2022,12:09:00,191.802,173.503,22.000,60.272,13.900,1.100,0.196,1004.500,0.000,0.000,---,---
31.10.2022,12:10:00,212.614,193.579,22.028,60.172,13.900,1.100,0.195,1004.500,0.000,0.000,---,---
31.10.2022,12:11:00,226.198,212.214,22.100,60.072,13.928,1.190,0.192,1004.500,0.000,0.000,---,---
31.10.2022,12:12:00,225.892,214.634,22.100,59.972,14.000,1.100,0.189,1004.500,0.000,0.000,---,---
31.10.2022,12:13:00,221.158,209.316,22.128,59.872,14.000,1.100,0.190,1004.500,0.000,0.000,---,---
31.10.2022,12:14:00,224.223,198.912,22.200,59.800,14.000,1.170,0.190,1004.500,0.000,0.000,---,---
31.10.2022,12:15:00,202.948,188.275,22.200,59.772,14.000,1.300,0.189,1004.500,0.000,0.000,---,---
31.10.2022,12:16:00,191.010,179.598,22.200,59.700,13.972,1.300,0.190,1004.500,0.000,0.000,---,---
31.10.2022,12:17:00,187.772,178.597,22.172,59.700,13.900,1.300,0.191,1004.500,0.000,0.000,---,---
31.10.2022,12:18:00,184.411,176.562,22.100,59.672,13.900,1.300,0.191,1004.531,0.000,0.000,---,---
31.10.2022,12:19:00,171.304,164.657,22.100,59.600,13.900,1.300,0.192,1004.601,0.000,0.000,---,---
31.10.2022,12:20:00,159.868,153.774,22.100,59.572,13.900,1.210,0.196,1004.601,0.000,0.000,---,---
31.10.2022,12:21:00,150.897,145.206,22.100,59.472,13.872,1.200,0.201,1004.601,0.000,0.000,---,---
31.10.2022,12:22:00,146.165,140.937,22.100,59.343,13.800,1.200,0.200,1004.601,0.000,0.000,---,---
31.10.2022,12:23:00,142.659,137.683,22.100,59.172,13.772,1.173,0.200,1004.601,0.000,0.000,---,---
31.10.2022,12:24:00,134.813,130.027,22.100,59.043,13.700,1.100,0.201,1004.601,0.000,0.000,---,---
31.10.2022,12:25:00,124.337,119.849,22.100,58.872,13.700,1.055,0.202,1004.601,0.000,0.000,---,---
31.10.2022,12:26:00,117.306,113.029,22.100,58.772,13.672,1.000,0.202,1004.601,0.000,0.006,---,---
31.10.2022,12:27:00,115.562,111.354,22.100,58.672,13.600,1.000,0.201,1004.601,0.000,0.014,---,---
31.10.2022,12:28:00,115.440,111.327,22.072,58.628,13.600,1.073,0.196,1004.601,0.000,0.000,---,---
31.10.2022,12:29:00,114.616,110.453,22.000,58.700,13.572,1.100,0.193,1004.601,0.000,0.000,---,---
31.10.2022,12:30:00,114.898,110.818,21.972,58.728,13.500,1.192,0.192,1004.601,0.001,0.456,---,---
31.10.2022,12:31:00,115.214,111.291,21.900,58.885,13.500,1.210,0.191,1004.601,0.001,2.414,---,---
31.10.2022,12:32:00,114.639,110.625,21.872,59.185,13.500,1.320,0.191,1004.630,0.001,4.482,---,---
31.10.2022,12:33:00,116.896,112.560,21.772,59.542,13.528,1.400,0.191,1004.700,0.001,4.695,---,---
31.10.2022,12:34:00,125.830,121.389,21.672,60.042,13.600,1.400,0.190,1004.700,0.003,5.524,---,---
31.10.2022,12:35:00,141.361,137.285,21.572,60.570,13.628,1.447,0.191,1004.700,0.001,6.649,---,---
31.10.2022,12:36:00,157.286,153.408,21.472,61.170,13.700,1.557,0.194,1004.730,0.001,6.485,---,---
31.10.2022,12:37:00,162.710,158.983,21.372,61.798,13.728,1.665,0.197,1004.801,0.000,2.185,---,---
31.10.2022,12:38:00,154.518,150.489,21.272,62.470,13.800,1.700,0.199,1004.801,0.000,0.505,---,---
31.10.2022,12:39:00,143.095,138.852,21.172,63.098,13.828,1.617,0.198,1004.830,0.000,0.999,---,---
31.10.2022,12:40:00,136.485,131.953,21.072,63.770,13.928,1.507,0.198,1004.899,0.001,1.790,---,---
31.10.2022,12:41:00,133.365,128.261,20.972,64.342,14.000,1.488,0.199,1004.899,0.001,2.718,---,---
31.10.2022,12:42:00,133.355,126.912,20.900,64.813,14.028,1.420,0.198,1004.930,0.001,3.656,---,---
31.10.2022,12:43:00,137.953,130.167,20.872,65.185,14.100,1.500,0.196,1005.000,0.000,2.707,---,---
31.10.2022,12:44:00,147.648,138.153,20.800,65.513,14.128,1.462,0.196,1005.000,0.000,0.737,---,---
31.10.2022,12:45:00,156.370,145.813,20.800,65.857,14.200,1.352,0.194,1005.000,0.000,0.189,---,---
31.10.2022,12:46:00,158.896,147.997,20.772,66.113,14.200,1.243,0.191,1005.000,0.000,0.133,---,---
31.10.2022,12:47:00,154.395,143.896,20.700,66.485,14.228,1.200,0.189,1005.000,0.000,0.322,---,---
31.10.2022,12:48:00,154.628,138.924,20.700,66.813,14.300,1.200,0.188,1005.000,0.000,0.351,---,---
31.10.2022,12:49:00,145.982,135.825,20.672,67.185,14.328,1.285,0.189,1005.000,0.000,0.136,---,---
31.10.2022,12:50:00,146.022,138.044,20.600,67.520,14.400,1.205,0.186,1005.000,0.000,0.007,---,---
31.10.2022,12:51:00,148.821,142.916,20.572,67.942,14.428,1.187,0.187,1005.000,0.000,0.000,---,---
31.10.2022,12:52:00,151.364,145.773,20.500,68.420,14.500,1.100,0.187,1005.000,0.000,0.000,---,---
31.10.2022,12:53:00,147.791,141.180,20.470,68.850,14.500,1.132,0.184,1005.000,0.000,0.000,---,---
31.10.2022,12:54:00,140.731,134.067,20.370,69.290,14.530,1.200,0.182,1005.000,0.000,0.231,---,---
31.10.2022,12:55:00,138.820,133.141,20.300,69.620,14.600,1.200,0.181,1005.000,0.000,0.914,---,---
31.10.2022,12:56:00,138.601,134.174,20.270,69.930,14.600,1.258,0.180,1005.000,0.000,1.433,---,---
31.10.2022,12:57:00,128.936,124.963,20.170,70.030,14.570,1.368,0.180,1005.031,0.001,2.691,---,---
31.10.2022,12:58:00,111.908,108.398,20.100,70.130,14.500,1.400,0.178,1005.101,0.001,4.267,---,---
31.10.2022,12:59:00,94.158,90.937,20.070,70.230,14.500,1.400,0.178,1005.101,0.002,4.200,---,---
31.10.2022,13:00:00,79.124,75.863,20.000,70.330,14.470,1.500,0.176,1005.101,0.002,6.290,---,---
31.10.2022,13:01:00,68.810,65.530,20.000,70.430,14.400,1.600,0.178,1005.101,0.001,6.095,---,---
31.10.2022,13:02:00,65.155,62.149,19.970,70.560,14.400,1.623,0.179,1005.101,0.002,5.367,---,---
31.10.2022,13:03:00,69.701,66.891,19.900,70.730,14.400,1.732,0.180,1005.130,0.001,6.888,---,---
31.10.2022,13:04:00,79.384,76.543,19.870,70.890,14.400,1.800,0.181,1005.200,0.000,2.888,---,---
31.10.2022,13:05:00,88.007,84.902,19.800,71.160,14.400,1.750,0.182,1005.200,0.001,1.263,---,---
31.10.2022,13:06:00,94.906,91.598,19.770,71.450,14.430,1.640,0.183,1005.230,0.001,3.342,---,---
31.10.2022,13:07:00,105.006,101.602,19.700,71.920,14.500,1.600,0.184,1005.301,0.001,4.569,---,---
31.10.2022,13:08:00,112.727,109.620,19.670,72.290,14.500,1.600,0.185,1005.330,0.001,5.661,---,---
31.10.2022,13:09:00,108.870,106.596,19.570,72.590,14.500,1.513,0.188,1005.399,0.002,4.430,---,---
31.10.2022,13:10:00,92.751,91.400,19.500,72.890,14.500,1.597,0.190,1005.430,0.002,4.681,---,---
31.10.2022,13:11:00,74.905,73.629,19.470,73.190,14.500,1.600,0.191,1005.500,0.004,8.109,---,---
31.10.2022,13:12:00,62.781,61.101,19.400,73.520,14.530,1.550,0.192,1005.500,0.002,11.401,---,---
31.10.2022,13:13:00,58.609,56.623,19.370,73.920,14.600,1.400,0.193,1005.500,0.000,9.221,---,---
31.10.2022,13:14:00,59.602,57.450,19.270,74.320,14.600,1.443,0.193,1005.531,0.000,1.111,---,---
31.10.2022,13:15:00,60.390,58.230,19.200,74.720,14.600,1.552,0.194,1005.601,0.000,0.034,---,---
31.10.2022,13:16:00,57.230,55.347,19.170,75.090,14.600,1.600,0.195,1005.601,0.000,0.485,---,---
31.10.2022,13:17:00,52.811,51.227,19.070,75.390,14.600,1.670,0.196,1005.601,0.000,1.699,---,---
31.10.2022,13:18:00,49.592,48.302,19.000,75.720,14.600,1.780,0.196,1005.630,0.002,3.239,---,---
31.10.2022,13:19:00,47.588,46.512,18.970,76.090,14.600,1.800,0.194,1005.700,0.004,6.145,---,---
31.10.2022,13:20:00,46.884,45.942,18.870,76.420,14.600,1.800,0.194,1005.700,0.004,9.771,---,---
31.10.2022,13:21:00,48.850,47.637,18.800,76.790,14.600,1.817,0.195,1005.730,0.003,15.531,---,---
31.10.2022,13:22:00,56.099,54.270,18.770,77.060,14.600,1.900,0.196,1005.801,0.001,8.586,---,---
31.10.2022,13:23:00,69.681,67.260,18.670,77.290,14.600,1.900,0.197,1005.830,0.001,5.569,---,---
31.10.2022,13:24:00,89.706,86.527,18.600,77.590,14.600,1.857,0.196,1005.930,0.002,3.934,---,---
31.10.2022,13:25:00,115.994,111.346,18.570,77.920,14.600,1.853,0.198,1006.000,0.001,5.185,---,---
31.10.2022,13:26:00,144.657,137.153,18.470,78.350,14.630,1.777,0.200,1006.031,0.001,3.322,---,---
31.10.2022,13:27:00,189.333,165.808,18.400,78.880,14.700,1.628,0.202,1006.130,0.001,3.104,---,---
31.10.2022,13:28:00,384.333,225.974,18.370,79.480,14.730,1.600,0.206,1006.200,0.002,4.484,---,---
31.10.2022,13:29:00,466.165,240.955,18.270,80.080,14.800,1.600,0.209,1006.200,0.001,6.319,---,---
31.10.2022,13:30:00,494.525,208.149,18.200,80.710,14.830,1.502,0.213,1006.200,0.000,2.081,---,---
31.10.2022,13:31:00,448.517,186.329,18.170,81.380,14.930,1.483,0.215,1006.230,0.000,0.596,---,---
31.10.2022,13:32:00,551.846,187.311,18.100,81.980,15.030,1.373,0.216,1006.301,0.000,0.084,---,---
31.10.2022,13:33:00,564.400,183.405,18.100,82.610,15.130,1.300,0.221,1006.301,0.000,0.000,---,---
31.10.2022,13:34:00,522.868,167.213,18.100,83.250,15.230,1.255,0.219,1006.301,0.000,0.000,---,---
31.10.2022,13:35:00,532.789,143.575,18.100,83.720,15.330,1.145,0.222,1006.270,0.000,0.000,---,---
31.10.2022,13:36:00,220.256,122.303,18.130,84.060,15.430,1.100,0.226,1006.200,0.000,0.000,---,---
31.10.2022,13:37:00,135.174,113.624,18.230,84.290,15.530,1.027,0.231,1006.200,0.000,0.000,---,---
31.10.2022,13:38:00,132.587,109.115,18.300,84.530,15.630,0.918,0.240,1006.200,0.000,0.000,---,---
31.10.2022,13:39:00,114.053,103.021,18.330,84.600,15.730,0.900,0.244,1006.200,0.000,0.000,---,---
31.10.2022,13:40:00,109.332,100.779,18.430,84.600,15.800,0.790,0.267,1006.170,0.000,0.000,---,---
31.10.2022,13:41:00,109.079,100.983,18.500,84.570,15.830,0.700,0.273,1006.101,0.000,0.000,---,---
31.10.2022,13:42:00,108.983,100.161,18.500,84.500,15.900,0.700,0.278,1006.130,0.000,0.000,---,---
31.10.2022,13:43:00,109.990,98.910,18.530,84.470,15.900,0.700,0.284,1006.200,0.000,0.000,---,---
31.10.2022,13:44:00,106.777,97.301,18.600,84.370,15.900,0.747,0.285,1006.200,0.000,0.000,---,---
31.10.2022,13:45:00,105.724,99.840,18.600,84.270,15.900,0.855,0.288,1006.200,0.000,0.000,---,---
31.10.2022,13:46:00,113.263,109.316,18.600,84.200,15.870,0.900,0.293,1006.200,0.000,0.000,---,---
31.10.2022,13:47:00,117.688,114.904,18.600,84.200,15.800,0.973,0.299,1006.230,0.000,0.000,---,---
31.10.2022,13:48:00,112.363,110.031,18.570,84.230,15.800,1.167,0.307,1006.301,0.000,0.000,---,---
31.10.2022,13:49:00,100.377,98.492,18.500,84.330,15.800,1.293,0.306,1006.330,0.000,0.000,---,---
31.10.2022,13:50:00,87.187,85.918,18.500,84.460,15.800,1.400,0.316,1006.399,0.000,0.000,---,---
31.10.2022,13:51:00,77.689,76.510,18.470,84.660,15.800,1.420,0.323,1006.399,0.000,0.000,---,---
31.10.2022,13:52:00,71.213,69.997,18.400,84.860,15.800,1.528,0.326,1006.399,0.000,0.000,---,---
31.10.2022,13:53:00,64.589,63.427,18.400,85.060,15.800,1.600,0.333,1006.430,0.000,0.000,---,---
31.10.2022,13:54:00,57.908,56.688,18.370,85.260,15.800,1.600,0.340,1006.500,0.000,0.000,---,---
31.10.2022,13:55:00,53.796,52.615,18.300,85.430,15.800,1.543,0.347,1006.500,0.000,0.048,---,---
31.10.2022,13:56:00,52.249,51.229,18.270,85.530,15.800,1.433,0.352,1006.500,0.000,0.244,---,---
31.10.2022,13:57:00,49.386,48.484,18.200,85.660,15.800,1.400,0.354,1006.500,0.000,0.431,---,---
31.10.2022,13:58:00,45.582,44.871,18.200,85.800,15.770,1.400,0.357,1006.500,0.000,0.482,---,---
31.10.2022,13:59:00,42.006,41.395,18.170,85.830,15.700,1.403,0.356,1006.500,0.000,0.800,---,---
31.10.2022,14:00:00,38.071,37.310,18.100,85.900,15.700,1.512,0.355,1006.500,0.001,1.282,---,---
31.10.2022,14:01:00,36.181,35.148,18.100,85.900,15.700,1.600,0.351,1006.531,0.001,2.421,---,---
31.10.2022,14:02:00,37.659,36.255,18.070,85.930,15.700,1.630,0.347,1006.601,0.001,4.498,---,---
31.10.2022,14:03:00,40.541,39.005,18.000,86.030,15.700,1.780,0.342,1006.601,0.001,4.208,---,---
31.10.2022,14:04:00,43.279,41.989,18.000,86.130,15.700,1.948,0.339,1006.630,0.000,2.402,---,---
31.10.2022,14:05:00,46.575,45.624,18.000,86.230,15.700,2.058,0.337,1006.700,0.000,1.517,---,---
31.10.2022,14:06:00,52.316,51.551,18.000,86.330,15.700,2.233,0.334,1006.730,0.000,1.507,---,---
31.10.2022,14:07:00,60.661,60.030,17.970,86.460,15.700,2.300,0.331,1006.801,0.000,1.602,---,---
31.10.2022,14:08:00,69.406,69.025,17.900,86.630,15.670,2.385,0.330,1006.830,0.001,1.897,---,---
31.10.2022,14:09:00,74.212,74.070,17.900,86.730,15.600,2.498,0.329,1006.899,0.000,2.006,---,---
31.10.2022,14:10:00,72.909,72.996,17.870,86.860,15.600,2.613,0.328,1006.899,0.001,2.091,---,---
31.10.2022,14:11:00,69.607,69.797,17.800,87.030,15.630,2.700,0.326,1006.899,0.001,2.597,---,---
31.10.2022,14:12:00,67.921,67.956,17.800,87.160,15.700,2.700,0.324,1006.930,0.001,2.521,---,---
31.10.2022,14:13:00,69.209,69.020,17.800,87.330,15.700,2.700,0.322,1007.000,0.001,1.821,---,---
31.10.2022,14:14:00,73.295,72.597,17.800,87.460,15.700,2.650,0.320,1007.000,0.000,2.694,---,---
31.10.2022,14:15:00,78.431,77.544,17.800,87.630,15.700,2.600,0.319,1007.000,0.000,2.048,---,---
31.10.2022,14:16:00,86.156,85.288,17.800,87.730,15.730,2.532,0.318,1007.000,0.000,1.303,---,---
31.10.2022,14:17:00,97.956,97.019,17.800,87.830,15.800,2.343,0.316,1007.000,0.000,0.992,---,---
31.10.2022,14:18:00,110.566,109.384,17.800,87.930,15.800,2.300,0.313,1007.000,0.000,0.539,---,---
31.10.2022,14:19:00,120.040,118.567,17.800,88.000,15.800,2.295,0.311,1007.000,0.000,0.196,---,---
31.10.2022,14:20:00,119.844,117.931,17.800,88.000,15.800,2.200,0.308,1007.000,0.000,0.595,---,---
31.10.2022,14:21:00,111.739,109.241,17.800,88.000,15.800,2.200,0.308,1007.000,0.000,0.789,---,---
31.10.2022,14:22:00,101.264,98.679,17.800,88.000,15.800,2.200,0.306,1007.000,0.000,0.487,---,---
31.10.2022,14:23:00,92.938,90.183,17.800,87.970,15.800,2.200,0.306,1007.031,0.000,0.042,---,---
31.10.2022,14:24:00,86.027,82.895,17.800,87.870,15.800,2.148,0.306,1007.101,0.000,0.000,---,---
31.10.2022,14:25:00,80.302,77.168,17.800,87.770,15.800,2.160,0.304,1007.101,0.000,0.009,---,---
31.10.2022,14:26:00,78.431,75.324,17.830,87.670,15.800,2.130,0.303,1007.101,0.000,0.030,---,---
31.10.2022,14:27:00,77.360,74.244,17.900,87.570,15.800,2.100,0.302,1007.101,0.000,0.027,---,---
31.10.2022,14:28:00,76.739,73.511,17.900,87.500,15.800,2.012,0.301,1007.130,0.000,0.035,---,---
31.10.2022,14:29:00,76.185,72.667,17.900,87.500,15.800,1.897,0.300,1007.200,0.000,0.049,---,---
31.10.2022,14:30:00,75.157,71.714,17.930,87.500,15.830,1.785,0.299,1007.200,0.000,0.000,---,---
31.10.2022,14:31:00,78.323,75.293,18.000,87.530,15.900,1.675,0.299,1007.200,0.000,0.075,---,---
31.10.2022,14:32:00,87.509,84.564,18.000,87.630,15.900,1.600,0.297,1007.230,0.000,0.232,---,---
31.10.2022,14:33:00,99.281,96.373,18.000,87.730,15.930,1.557,0.296,1007.301,0.000,0.133,---,---
31.10.2022,14:34:00,111.692,108.807,18.000,87.830,16.000,1.500,0.296,1007.301,0.000,0.003,---,---
31.10.2022,14:35:00,119.794,116.614,18.030,87.930,16.000,1.562,0.298,1007.301,0.000,0.013,---,---
31.10.2022,14:36:00,122.582,118.485,18.100,88.030,16.030,1.600,0.299,1007.330,0.000,0.017,---,---
31.10.2022,14:37:00,117.195,112.819,18.100,88.130,16.100,1.600,0.298,1007.399,0.000,0.010,---,---
31.10.2022,14:38:00,110.296,105.771,18.100,88.230,16.100,1.688,0.298,1007.399,0.000,0.040,---,---
31.10.2022,14:39:00,107.277,102.523,18.100,88.300,16.100,1.798,0.297,1007.399,0.000,0.206,---,---
31.10.2022,14:40:00,113.456,108.820,18.100,88.300,16.100,1.817,0.297,1007.399,0.000,0.343,---,---
31.10.2022,14:41:00,118.359,113.838,18.100,88.270,16.100,1.900,0.297,1007.430,0.000,0.098,---,---
31.10.2022,14:42:00,105.832,101.155,18.100,88.170,16.100,1.900,0.297,1007.500,0.000,0.000,---,---
31.10.2022,14:43:00,95.211,90.771,18.100,88.070,16.100,1.855,0.294,1007.500,0.000,0.000,---,---
31.10.2022,14:44:00,94.096,90.976,18.130,87.970,16.100,1.800,0.290,1007.531,0.000,0.000,---,---
31.10.2022,14:45:00,91.731,90.026,18.200,87.870,16.100,1.737,0.285,1007.601,0.000,0.000,---,---
31.10.2022,14:46:00,94.315,91.448,18.200,87.680,16.100,1.700,0.278,1007.630,0.000,0.000,---,---
31.10.2022,14:47:00,113.787,106.524,18.200,87.190,16.040,1.782,0.255,1007.700,0.000,0.000,---,---
31.10.2022,14:48:00,141.396,124.815,18.170,86.460,15.840,1.980,0.231,1007.700,0.000,0.003,---,---
31.10.2022,14:49:00,293.689,139.510,18.100,85.630,15.640,2.200,0.213,1007.730,0.000,0.007,---,---
31.10.2022,14:50:00,395.974,151.013,18.070,84.760,15.440,2.237,0.203,1007.801,0.000,0.000,---,---
31.10.2022,14:51:00,361.518,148.267,18.000,83.930,15.240,2.427,0.200,1007.830,0.000,0.000,---,---
31.10.2022,14:52:00,281.959,137.081,17.970,83.060,15.040,2.573,0.197,1007.930,0.000,0.000,---,---
31.10.2022,14:53:00,246.124,129.666,17.900,82.230,14.840,2.745,0.195,1008.000,0.000,0.000,---,---
31.10.2022,14:54:00,384.119,141.307,17.870,81.360,14.640,2.855,0.194,1008.031,0.000,0.000,---,---
31.10.2022,14:55:00,384.061,150.641,17.800,80.530,14.440,2.900,0.195,1008.130,0.000,0.000,---,---
31.10.2022,14:56:00,381.730,151.782,17.800,79.690,14.240,2.827,0.195,1008.200,0.000,0.000,---,---
31.10.2022,14:57:00,317.004,125.775,17.800,79.080,14.070,2.718,0.196,1008.259,0.000,0.000,---,---
31.10.2022,14:58:00,331.147,98.312,17.800,78.680,14.000,2.700,0.199,1008.399,0.000,0.000,---,---
31.10.2022,14:59:00,234.328,80.831,17.800,78.310,13.970,2.680,0.199,1008.399,0.000,0.000,---,---
31.10.2022,15:00:00,101.201,68.626,17.800,77.980,13.900,2.480,0.198,1008.430,0.000,0.000,---,---
31.10.2022,15:01:00,95.796,66.504,17.830,77.610,13.870,2.400,0.199,1008.500,0.000,0.000,---,---
31.10.2022,15:02:00,221.980,79.958,17.900,77.280,13.800,2.400,0.199,1008.500,0.000,0.000,---,---
31.10.2022,15:03:00,116.612,83.775,17.900,76.910,13.770,2.447,0.199,1008.500,0.000,0.000,---,---
31.10.2022,15:04:00,184.610,81.149,17.870,76.550,13.670,2.557,0.198,1008.500,0.000,0.000,---,---
31.10.2022,15:05:00,260.666,82.151,17.800,76.080,13.570,2.600,0.197,1008.500,0.000,0.000,---,---
31.10.2022,15:06:00,274.313,81.325,17.800,75.680,13.470,2.600,0.197,1008.500,0.000,0.000,---,---
31.10.2022,15:07:00,272.461,69.745,17.800,75.340,13.370,2.600,0.195,1008.500,0.000,0.000,---,---
31.10.2022,15:08:00,266.187,59.810,17.770,75.110,13.270,2.602,0.195,1008.500,0.000,0.000,---,---
31.10.2022,15:09:00,257.771,54.146,17.700,74.810,13.170,2.700,0.195,1008.531,0.000,0.000,---,---
31.10.2022,15:10:00,257.221,52.782,17.700,74.510,13.100,2.740,0.197,1008.570,0.000,0.000,---,---
31.10.2022,15:11:00,255.277,53.527,17.700,74.240,13.070,2.930,0.198,1008.531,0.000,0.000,---,---
31.10.2022,15:12:00,254.945,54.922,17.700,74.040,12.970,2.962,0.197,1008.601,0.000,0.000,---,---
31.10.2022,15:13:00,251.692,54.709,17.700,73.840,12.900,2.852,0.197,1008.601,0.000,0.000,---,---
31.10.2022,15:14:00,250.201,55.115,17.700,73.670,12.900,2.857,0.198,1008.630,0.000,0.000,---,---
31.10.2022,15:15:00,245.337,53.197,17.700,73.570,12.900,2.900,0.198,1008.700,0.000,0.000,---,---
31.10.2022,15:16:00,240.401,51.011,17.700,73.470,12.900,2.975,0.196,1008.700,0.000,0.000,---,---
31.10.2022,15:17:00,238.603,49.934,17.700,73.400,12.900,3.000,0.197,1008.730,0.000,0.000,---,---
31.10.2022,15:18:00,234.486,49.170,17.700,73.370,12.870,3.100,0.197,1008.801,0.000,0.000,---,---
31.10.2022,15:19:00,231.998,49.182,17.670,73.270,12.800,3.288,0.194,1008.801,0.000,0.000,---,---
31.10.2022,15:20:00,229.324,48.647,17.600,73.200,12.800,3.178,0.192,1008.830,0.000,0.000,---,---
31.10.2022,15:21:00,225.955,48.288,17.600,73.230,12.800,3.100,0.193,1008.899,0.000,0.000,---,---
31.10.2022,15:22:00,222.962,47.895,17.600,73.270,12.800,3.140,0.194,1008.899,0.000,0.000,---,---
31.10.2022,15:23:00,221.543,48.372,17.600,73.170,12.770,3.200,0.194,1008.930,0.000,0.000,---,---
31.10.2022,15:24:00,219.202,48.552,17.600,73.070,12.700,3.200,0.194,1009.000,0.000,0.000,---,---
31.10.2022,15:25:00,219.134,48.762,17.600,72.970,12.670,3.063,0.196,1009.000,0.000,0.000,---,---
31.10.2022,15:26:00,215.473,48.332,17.570,72.870,12.600,2.847,0.196,1009.031,0.000,0.000,---,---
31.10.2022,15:27:00,211.509,46.378,17.500,72.770,12.600,2.800,0.196,1009.101,0.000,0.000,---,---
31.10.2022,15:28:00,210.152,46.141,17.500,72.670,12.600,2.605,0.199,1009.130,0.000,0.000,---,---
31.10.2022,15:29:00,209.345,45.650,17.530,72.570,12.600,2.500,0.201,1009.200,0.000,0.000,---,---
31.10.2022,15:30:00,205.855,44.643,17.600,72.470,12.570,2.500,0.201,1009.230,0.000,0.000,---,---
31.10.2022,15:31:00,204.370,44.053,17.600,72.340,12.500,2.500,0.201,1009.301,0.000,0.000,---,---
